Date Local,State,County,NO2 AQI,O3 AQI,SO2 AQI,CO AQI
2013-01-31,California,Santa Barbara,8.0,36.0,3.6666666666666665,5.666666666666667
2013-01-31,California,Santa Clara,34.5,13.5,0.5,9.5
2013-01-31,California,Solano,35.0,26.0,1.0,16.0
2013-02-01,California,Alameda,35.0,16.0,3.0,16.0
2013-02-01,California,Contra Costa,27.33333333333333,23.0,1.6666666666666667,7.0
2013-02-01,California,Fresno,36.0,19.0,1.0,11.0
2013-02-01,California,Humboldt,14.0,19.0,0.0,5.5
2013-02-01,California,Imperial,38.0,31.0,1.0,22.0
2013-02-01,California,Los Angeles,44.75,14.5,3.0,17.5
2013-02-01,California,Orange,34.0,26.0,1.0,10.0
2013-02-01,California,Riverside,36.0,26.0,1.0,10.0
2013-02-01,California,Sacramento,29.0,19.0,0.0,10.0
2013-02-01,California,San Bernardino,48.5,23.0,2.0,6.5
2013-02-01,California,San Diego,40.0,21.0,0.0,11.0
2013-02-01,California,Santa Barbara,9.0,33.666666666666664,23.33333333333333,5.333333333333333
2013-02-01,California,Santa Clara,35.0,15.5,0.0,11.0
2013-02-01,California,Solano,29.0,25.0,3.0,16.0
2013-02-02,California,Alameda,32.0,18.0,1.0,6.0
2013-02-02,California,Contra Costa,21.666666666666668,20.666666666666668,0.6666666666666666,7.0
2013-02-02,California,Fresno,25.0,16.0,0.0,14.0
2013-02-02,California,Humboldt,4.0,28.5,0.0,5.5
2013-02-02,California,Imperial,36.0,33.0,1.0,24.0
2013-02-02,California,Los Angeles,40.5,16.5,3.0,19.25
2013-02-02,California,Orange,39.0,13.0,1.0,10.0
2013-02-02,California,Riverside,40.0,15.0,0.0,11.5
2013-02-02,California,Sacramento,29.0,23.0,0.0,10.0
2013-02-02,California,San Bernardino,39.0,24.0,2.0,7.5
2013-02-02,California,San Diego,34.0,23.0,1.0,10.0
2013-02-02,California,Santa Barbara,5.666666666666667,32.666666666666664,14.333333333333334,3.333333333333333
2013-02-02,California,Santa Clara,25.5,19.0,0.0,7.5
2013-02-02,California,Solano,25.0,23.0,0.0,9.0
2013-02-03,California,Alameda,28.0,29.0,0.0,8.0
2013-02-03,California,Contra Costa,20.666666666666668,31.666666666666668,1.0,6.333333333333333
2013-02-03,California,Fresno,25.0,23.0,0.0,11.0
2013-02-03,California,Humboldt,3.0,24.5,0.0,5.0
2013-02-03,California,Imperial,29.0,34.0,0.0,10.0
2013-02-03,California,Los Angeles,30.0,28.25,1.5,9.75
2013-02-03,California,Orange,27.0,30.0,1.0,7.0
2013-02-03,California,Riverside,30.0,37.0,0.0,12.5
2013-02-03,California,Sacramento,29.0,32.0,0.0,10.0
2013-02-03,California,San Bernardino,29.5,39.5,0.5,5.5
2013-02-03,California,San Diego,31.0,32.0,0.0,7.0
2013-02-03,California,Santa Barbara,1.3333333333333333,38.333333333333336,24.33333333333333,3.0
2013-02-03,California,Santa Clara,21.5,33.5,0.0,5.5
2013-02-03,California,Solano,22.0,32.0,1.0,6.0
2013-02-04,California,Alameda,26.0,22.0,3.0,8.0
2013-02-04,California,Contra Costa,23.0,20.33333333333333,3.0,7.333333333333333
2013-02-04,California,Fresno,39.0,28.0,1.0,9.0
2013-02-04,California,Humboldt,4.0,25.0,0.0,4.0
2013-02-04,California,Imperial,40.0,38.0,3.0,22.0
2013-02-04,California,Los Angeles,35.0,23.25,3.0,12.0
2013-02-04,California,Orange,19.0,35.0,0.0,5.0
2013-02-04,California,Riverside,27.0,31.0,1.0,10.0
2013-02-04,California,Sacramento,35.0,27.0,1.0,9.0
2013-02-04,California,San Bernardino,46.5,30.5,2.0,6.0
2013-02-04,California,San Diego,28.0,23.0,0.0,7.0
2013-02-04,California,Santa Barbara,3.0,33.0,37.0,2.6666666666666665
2013-02-04,California,Santa Clara,24.5,15.0,0.0,8.5
2013-02-04,California,Solano,21.0,26.0,0.0,7.0
2013-02-05,California,Alameda,25.0,24.0,10.0,5.0
2013-02-05,California,Contra Costa,16.666666666666668,28.0,0.6666666666666666,4.333333333333333
2013-02-05,California,Fresno,26.0,19.0,0.0,9.0
2013-02-05,California,Humboldt,5.0,30.0,0.0,4.5
2013-02-05,California,Imperial,48.0,34.0,1.0,24.0
2013-02-05,California,Los Angeles,28.0,23.0,0.5,9.0
2013-02-05,California,Orange,8.0,38.0,0.0,1.0
2013-02-05,California,Riverside,22.0,20.0,0.0,7.0
2013-02-05,California,Sacramento,24.0,24.0,0.0,10.0
2013-02-05,California,San Bernardino,44.0,26.5,1.0,7.0
2013-02-05,California,San Diego,20.0,25.0,0.0,5.0
2013-02-05,California,Santa Barbara,3.333333333333333,34.666666666666664,2.333333333333333,2.333333333333333
2013-02-05,California,Santa Clara,14.0,30.0,0.0,4.5
2013-02-05,California,Solano,8.0,31.0,0.0,6.0
2013-02-06,California,Alameda,31.0,27.0,6.0,9.0
2013-02-06,California,Contra Costa,18.0,29.33333333333333,1.0,3.6666666666666665
2013-02-06,California,Fresno,24.0,11.0,1.0,13.0
2013-02-06,California,Humboldt,7.5,31.0,0.0,4.5
2013-02-06,California,Imperial,42.0,38.0,3.0,26.0
2013-02-06,California,Los Angeles,28.75,30.0,0.75,8.5
2013-02-06,California,Orange,26.0,41.0,0.0,2.0
2013-02-06,California,Riverside,24.0,33.0,0.0,6.0
2013-02-06,California,Sacramento,18.0,31.0,0.0,5.0
2013-02-06,California,San Bernardino,41.0,33.5,0.5,4.0
2013-02-06,California,San Diego,20.0,29.0,0.0,3.0
2013-02-06,California,Santa Barbara,3.333333333333333,36.66666666666666,2.0,2.333333333333333
2013-02-06,California,Santa Clara,24.0,23.0,0.0,7.0
2013-02-06,California,Solano,34.0,32.0,1.0,10.0
2013-02-07,California,Alameda,31.0,33.0,1.0,6.0
2013-02-07,California,Contra Costa,17.666666666666668,34.333333333333336,1.0,3.6666666666666665
2013-02-07,California,Fresno,18.0,25.0,1.0,15.0
2013-02-07,California,Humboldt,5.0,30.0,0.0,5.0
2013-02-07,California,Imperial,34.0,38.0,4.0,27.0
2013-02-07,California,Los Angeles,31.75,30.5,1.0,13.75
2013-02-07,California,Orange,29.0,40.0,1.0,9.0
2013-02-07,California,Riverside,21.0,40.0,0.0,9.0
2013-02-07,California,Sacramento,17.0,37.0,0.0,3.0
2013-02-07,California,San Bernardino,43.5,38.5,2.5,6.5
2013-02-07,California,San Diego,20.0,35.0,0.0,7.0
2013-02-07,California,Santa Barbara,3.6666666666666665,41.66666666666666,2.0,2.333333333333333
2013-02-07,California,Santa Clara,28.0,30.0,0.0,6.0
2013-02-07,California,Solano,30.0,38.0,1.0,6.0
2013-02-08,California,Alameda,27.0,23.0,0.0,9.0
2013-02-08,California,Contra Costa,18.666666666666668,29.33333333333333,0.3333333333333333,4.333333333333333
2013-02-08,California,Fresno,25.0,26.0,0.0,5.0
2013-02-08,California,Humboldt,7.5,28.5,0.0,5.0
2013-02-08,California,Imperial,4.0,40.0,0.0,7.0
2013-02-08,California,Los Angeles,28.5,34.5,0.5,10.0
2013-02-08,California,Orange,24.0,40.0,0.0,2.0
2013-02-08,California,Riverside,24.0,33.0,0.0,3.5
2013-02-08,California,San Bernardino,25.0,31.5,0.5,2.0
2013-02-08,California,San Diego,17.0,31.0,0.0,3.0
2013-02-08,California,Santa Barbara,4.666666666666667,39.333333333333336,2.0,2.0
2013-02-08,California,Santa Clara,27.0,26.5,0.0,7.0
2013-02-08,California,Solano,33.0,28.0,1.0,11.0
2013-02-09,California,Alameda,33.0,25.0,0.0,9.0
2013-02-09,California,Contra Costa,23.666666666666668,32.333333333333336,0.6666666666666666,5.666666666666667
2013-02-09,California,Fresno,33.0,23.0,0.0,14.0
2013-02-09,California,Humboldt,8.0,29.0,0.0,5.0
2013-02-09,California,Imperial,7.0,40.0,0.0,5.0
2013-02-09,California,Los Angeles,39.5,31.5,2.0,14.5
2013-02-09,California,Orange,30.0,36.0,1.0,7.0
2013-02-09,California,Riverside,26.0,33.0,0.0,6.5
2013-02-09,California,San Bernardino,24.0,37.0,0.0,2.5
2013-02-09,California,San Diego,22.0,31.0,0.0,5.0
2013-02-09,California,Santa Barbara,7.666666666666667,39.0,2.0,3.6666666666666665
2013-02-09,California,Santa Clara,25.5,28.5,0.0,10.0
2013-02-09,California,Solano,33.0,33.0,1.0,15.0
2013-02-10,California,Alameda,33.0,20.0,1.0,13.0
2013-02-10,California,Contra Costa,23.666666666666668,25.666666666666668,0.6666666666666666,6.333333333333333
2013-02-10,California,Fresno,28.0,28.0,0.0,17.0
2013-02-10,California,Humboldt,6.0,22.0,0.0,6.0
2013-02-10,California,Imperial,7.0,41.0,0.0,5.0
2013-02-10,California,Los Angeles,35.5,35.0,1.0,14.0
2013-02-10,California,Orange,23.0,36.0,0.0,3.0
2013-02-10,California,Riverside,22.0,37.0,0.0,6.0
2013-02-10,California,San Bernardino,30.0,38.0,0.5,2.5
2013-02-10,California,San Diego,23.0,31.0,0.0,7.0
2013-02-10,California,Santa Barbara,6.333333333333333,38.0,2.0,4.333333333333333
2013-02-10,California,Santa Clara,22.5,28.5,0.0,8.0
2013-02-10,California,Solano,29.0,27.0,1.0,15.0
2013-02-11,California,Alameda,35.0,25.0,3.0,11.0
2013-02-11,California,Contra Costa,22.0,31.666666666666668,1.3333333333333333,5.666666666666667
2013-02-11,California,Fresno,35.0,31.0,0.0,9.0
2013-02-11,California,Humboldt,8.0,19.0,0.0,5.0
2013-02-11,California,Imperial,31.0,36.0,0.0,6.0
2013-02-11,California,Los Angeles,40.0,34.5,3.5,17.0
2013-02-11,California,Orange,35.0,41.0,3.0,8.0
2013-02-11,California,Riverside,29.0,38.0,1.0,9.0
2013-02-11,California,San Bernardino,35.5,41.0,0.5,3.0
2013-02-11,California,San Diego,22.0,31.0,0.0,5.0
2013-02-11,California,Santa Barbara,5.0,40.66666666666666,2.6666666666666665,4.0
2013-02-11,California,Santa Clara,27.0,29.0,0.0,9.5
2013-02-11,California,Solano,39.0,31.0,3.0,14.0
2013-02-12,California,Alameda,29.0,16.0,4.0,11.0
2013-02-12,California,Contra Costa,30.0,27.33333333333333,3.333333333333333,6.0
2013-02-12,California,Fresno,34.0,31.0,0.0,10.0
2013-02-12,California,Humboldt,6.0,31.0,0.0,6.0
2013-02-12,California,Imperial,39.0,37.0,4.0,18.0
2013-02-12,California,Los Angeles,42.5,28.0,3.5,16.5
2013-02-12,California,Orange,37.0,35.0,3.0,8.0
2013-02-12,California,Riverside,33.0,31.0,1.0,9.0
2013-02-12,California,San Bernardino,51.5,34.0,3.5,7.0
2013-02-12,California,San Diego,26.0,32.0,0.0,7.0
2013-02-12,California,Santa Barbara,7.0,41.333333333333336,2.6666666666666665,3.6666666666666665
2013-02-12,California,Santa Clara,29.5,19.0,0.0,7.0
2013-02-12,California,Solano,37.0,31.0,1.0,14.0
2013-02-13,California,Alameda,32.0,11.0,3.0,10.0
2013-02-13,California,Contra Costa,23.0,26.0,2.0,6.0
2013-02-13,California,Fresno,39.0,32.0,1.0,15.0
2013-02-13,California,Humboldt,16.0,28.0,0.0,5.0
2013-02-13,California,Imperial,42.0,38.0,6.0,28.0
2013-02-13,California,Los Angeles,43.5,19.0,3.5,19.5
2013-02-13,California,Orange,36.0,32.0,3.0,9.0
2013-02-13,California,Riverside,33.0,28.0,1.0,10.5
2013-02-13,California,San Bernardino,52.5,32.0,3.5,7.0
2013-02-13,California,San Diego,35.0,27.0,0.0,8.0
2013-02-13,California,Santa Barbara,5.0,42.0,1.6666666666666667,3.333333333333333
2013-02-13,California,Santa Clara,29.0,22.5,0.0,7.5
2013-02-13,California,Solano,27.0,23.0,3.0,10.0
2013-02-14,California,Alameda,39.0,11.0,1.0,15.0
2013-02-14,California,Contra Costa,31.0,25.666666666666668,1.3333333333333333,7.0
2013-02-14,California,Fresno,37.0,25.0,1.0,14.0
2013-02-14,California,Humboldt,10.0,19.0,0.0,6.0
2013-02-14,California,Imperial,29.0,34.0,1.0,34.0
2013-02-14,California,Los Angeles,57.0,24.0,8.5,23.0
2013-02-14,California,Orange,46.0,27.0,1.0,9.0
2013-02-14,California,Riverside,33.0,35.0,1.0,11.5
2013-02-14,California,San Bernardino,45.0,39.0,2.0,6.0
2013-02-14,California,San Diego,42.0,26.0,0.0,9.0
2013-02-14,California,Santa Barbara,9.333333333333334,42.66666666666666,2.333333333333333,4.0
2013-02-14,California,Santa Clara,34.0,21.0,2.5,8.5
2013-02-14,California,Solano,33.0,27.0,3.0,11.0
2013-02-15,California,Alameda,42.0,16.0,3.0,22.0
2013-02-15,California,Contra Costa,26.33333333333333,33.333333333333336,1.0,6.666666666666667
2013-02-15,California,Fresno,41.0,36.0,0.0,13.0
2013-02-15,California,Humboldt,15.0,23.5,0.0,6.0
2013-02-15,California,Imperial,37.0,37.0,1.0,7.0
2013-02-15,California,Los Angeles,68.0,26.5,11.0,21.5
2013-02-15,California,Orange,41.0,37.0,0.0,9.0
2013-02-15,California,Riverside,31.0,38.0,0.0,6.0
2013-02-15,California,San Bernardino,41.0,41.0,2.0,3.0
2013-02-15,California,San Diego,42.0,30.0,0.0,9.0
2013-02-15,California,Santa Barbara,9.0,42.333333333333336,2.333333333333333,2.333333333333333
2013-02-15,California,Santa Clara,36.0,24.0,1.0,9.0
2013-02-15,California,Solano,40.0,32.0,3.0,15.0
2013-02-16,California,Alameda,32.0,25.0,3.0,10.0
2013-02-16,California,Contra Costa,24.666666666666668,34.0,1.0,6.333333333333333
2013-02-16,California,Fresno,40.0,27.0,0.0,14.0
2013-02-16,California,Humboldt,3.0,30.0,0.0,6.5
2013-02-16,California,Imperial,25.0,40.0,1.0,7.0
2013-02-16,California,Los Angeles,44.0,36.0,5.0,17.0
2013-02-16,California,Orange,42.0,41.0,1.0,14.0
2013-02-16,California,Riverside,37.0,43.0,0.0,8.0
2013-02-16,California,San Bernardino,43.0,40.0,2.0,4.5
2013-02-16,California,San Diego,40.0,32.0,0.0,8.0
2013-02-16,California,Santa Barbara,7.0,47.0,2.0,3.0
2013-02-16,California,Santa Clara,22.5,30.0,0.0,10.5
2013-02-16,California,Solano,34.0,34.0,1.0,15.0
2013-02-17,California,Alameda,27.0,25.0,1.0,7.0
2013-02-17,California,Contra Costa,20.0,29.33333333333333,1.0,6.0
2013-02-17,California,Fresno,29.0,34.0,0.0,7.0
2013-02-17,California,Humboldt,4.5,31.5,0.0,5.5
2013-02-17,California,Imperial,25.0,31.0,4.0,9.0
2013-02-17,California,Los Angeles,43.5,39.0,3.5,14.0
2013-02-17,California,Orange,24.0,40.0,0.0,6.0
2013-02-17,California,Riverside,30.0,47.0,0.0,10.0
2013-02-17,California,San Bernardino,33.0,49.0,0.5,4.0
2013-02-17,California,San Diego,30.0,36.0,0.0,8.0
2013-02-17,California,Santa Barbara,4.333333333333333,41.66666666666666,2.333333333333333,2.333333333333333
2013-02-17,California,Santa Clara,16.5,29.5,0.0,5.5
2013-02-17,California,Solano,19.0,30.0,1.0,5.0
2013-02-18,California,Alameda,13.0,36.0,0.0,7.0
2013-02-18,California,Contra Costa,19.0,35.333333333333336,0.3333333333333333,5.333333333333333
2013-02-18,California,Fresno,23.0,36.0,0.0,10.0
2013-02-18,California,Humboldt,5.0,30.5,0.0,5.5
2013-02-18,California,Imperial,32.0,31.0,3.0,10.0
2013-02-18,California,Los Angeles,12.5,39.0,1.0,9.5
2013-02-18,California,Orange,11.0,44.0,0.0,1.0
2013-02-18,California,Riverside,19.0,40.0,0.0,4.5
2013-02-18,California,San Bernardino,39.0,41.0,0.5,3.5
2013-02-18,California,San Diego,11.0,32.0,0.0,3.0
2013-02-18,California,Santa Barbara,1.6666666666666667,40.66666666666666,2.6666666666666665,2.0
2013-02-18,California,Santa Clara,23.0,32.5,4.5,4.5
2013-02-18,California,Solano,11.0,39.0,1.0,5.0
2013-02-19,California,Alameda,17.0,31.0,1.0,5.0
2013-02-19,California,Contra Costa,10.0,33.333333333333336,0.0,3.0
2013-02-19,California,Fresno,12.0,29.0,0.0,3.0
2013-02-19,California,Humboldt,4.0,34.5,0.0,5.5
2013-02-19,California,Imperial,30.0,39.0,1.0,5.0
2013-02-19,California,Los Angeles,18.0,37.0,0.0,9.5
2013-02-19,California,Orange,8.0,40.0,0.0,1.0
2013-02-19,California,Riverside,14.0,37.0,0.0,3.5
2013-02-19,California,San Bernardino,19.0,35.5,0.0,1.5
2013-02-19,California,San Diego,8.0,31.0,0.0,2.0
2013-02-19,California,Santa Barbara,4.333333333333333,42.333333333333336,1.3333333333333333,2.0
2013-02-19,California,Santa Clara,18.5,30.5,0.0,3.0
2013-02-19,California,Solano,20.0,37.0,0.0,5.0
2013-02-20,California,Alameda,24.0,24.0,3.0,6.0
2013-02-20,California,Contra Costa,15.666666666666666,27.0,0.3333333333333333,3.6666666666666665
2013-02-20,California,Fresno,22.0,28.0,0.0,5.0
2013-02-20,California,Humboldt,5.0,28.5,0.0,6.0
2013-02-20,California,Imperial,8.0,37.0,0.0,5.0
2013-02-20,California,Los Angeles,20.5,33.0,0.5,9.0
2013-02-20,California,Orange,19.0,40.0,0.0,1.0
2013-02-20,California,Riverside,31.0,33.0,0.0,4.5
2013-02-20,California,San Bernardino,16.5,37.5,0.0,1.0
2013-02-20,California,San Diego,17.0,31.0,0.0,3.0
2013-02-20,California,Santa Barbara,2.333333333333333,38.0,1.3333333333333333,2.6666666666666665
2013-02-20,California,Santa Clara,29.5,27.5,2.0,5.0
2013-02-20,California,Solano,31.0,29.0,1.0,8.0
2013-02-21,California,Alameda,31.0,25.0,0.0,8.0
2013-02-21,California,Contra Costa,21.33333333333333,31.0,0.6666666666666666,4.0
2013-02-21,California,Fresno,33.0,28.0,0.0,9.0
2013-02-21,California,Humboldt,5.5,31.5,0.0,6.0
2013-02-21,California,Imperial,28.0,28.0,1.0,9.0
2013-02-21,California,Los Angeles,36.0,29.5,3.0,7.0
2013-02-21,California,Orange,39.0,29.0,0.0,5.0
2013-02-21,California,Riverside,30.0,35.0,0.0,7.5
2013-02-21,California,San Bernardino,39.0,37.0,0.5,2.0
2013-02-21,California,San Diego,25.0,28.0,0.0,6.0
2013-02-21,California,Santa Barbara,8.333333333333334,39.0,1.3333333333333333,3.0
2013-02-21,California,Santa Clara,28.0,28.5,0.0,6.0
2013-02-21,California,Solano,30.0,28.0,0.0,7.0
2013-02-22,California,Alameda,29.0,24.0,1.0,11.0
2013-02-22,California,Contra Costa,23.33333333333333,30.666666666666668,1.3333333333333333,6.0
2013-02-22,California,Fresno,38.0,31.0,0.0,13.0
2013-02-22,California,Humboldt,4.5,31.5,0.0,5.0
2013-02-22,California,Imperial,40.0,37.0,4.0,30.0
2013-02-22,California,Los Angeles,40.0,30.0,6.5,11.5
2013-02-22,California,Orange,36.0,40.0,3.0,8.0
2013-02-22,California,Riverside,32.0,35.0,1.0,9.0
2013-02-22,California,San Bernardino,41.0,31.0,1.5,5.0
2013-02-22,California,San Diego,28.0,31.0,0.0,7.0
2013-02-22,California,Santa Barbara,8.333333333333334,40.333333333333336,1.6666666666666667,3.6666666666666665
2013-02-22,California,Santa Clara,26.0,26.5,0.5,7.0
2013-02-22,California,Solano,32.0,34.0,1.0,14.0
2013-02-23,California,Alameda,14.0,31.0,0.0,6.0
2013-02-23,California,Contra Costa,6.666666666666667,35.0,0.3333333333333333,3.6666666666666665
2013-02-23,California,Fresno,24.0,33.0,0.0,10.0
2013-02-23,California,Humboldt,4.5,32.5,0.0,3.5
2013-02-23,California,Imperial,44.0,34.0,4.0,44.0
2013-02-23,California,Los Angeles,39.0,33.5,5.0,12.5
2013-02-23,California,Orange,30.0,41.0,1.0,8.0
2013-02-23,California,Riverside,28.0,41.0,0.0,9.0
2013-02-23,California,San Bernardino,36.0,47.5,0.5,5.0
2013-02-23,California,San Diego,25.0,34.0,0.0,7.0
2013-02-23,California,Santa Barbara,4.666666666666667,42.66666666666666,2.0,3.0
2013-02-23,California,Santa Clara,15.0,32.5,0.0,4.0
2013-02-23,California,Solano,13.0,35.0,0.0,5.0
2013-02-24,California,Alameda,27.0,31.0,0.0,7.0
2013-02-24,California,Contra Costa,16.666666666666668,36.66666666666666,0.0,4.0
2013-02-24,California,Fresno,30.0,31.0,0.0,7.0
2013-02-24,California,Humboldt,5.0,28.5,0.0,5.0
2013-02-24,California,Imperial,29.0,39.0,1.0,6.0
2013-02-24,California,Los Angeles,36.0,38.5,5.5,7.5
2013-02-24,California,Orange,39.0,43.0,0.0,3.0
2013-02-24,California,Riverside,20.0,40.0,0.0,4.0
2013-02-24,California,San Bernardino,25.5,45.0,0.5,2.0
2013-02-24,California,San Diego,26.0,33.0,0.0,3.0
2013-02-24,California,Santa Barbara,5.0,43.0,2.333333333333333,2.333333333333333
2013-02-24,California,Santa Clara,28.0,36.0,0.0,5.0
2013-02-24,California,Solano,30.0,39.0,0.0,7.0
2013-02-25,California,Alameda,35.0,19.0,1.0,8.0
2013-02-25,California,Contra Costa,23.0,27.0,1.0,5.333333333333333
2013-02-25,California,Fresno,25.0,34.0,0.0,9.0
2013-02-25,California,Humboldt,11.5,34.5,0.0,4.5
2013-02-25,California,Imperial,43.0,39.0,3.0,14.0
2013-02-25,California,Los Angeles,42.5,27.0,5.0,10.5
2013-02-25,California,Orange,37.0,40.0,1.0,8.0
2013-02-25,California,Riverside,36.0,43.0,1.0,7.5
2013-02-25,California,San Bernardino,43.5,37.5,1.5,5.5
2013-02-25,California,San Diego,35.0,34.0,0.0,8.0
2013-02-25,California,Santa Barbara,7.0,40.333333333333336,2.6666666666666665,3.333333333333333
2013-02-25,California,Santa Clara,30.5,19.0,4.0,6.5
2013-02-25,California,Solano,22.0,29.0,1.0,8.0
2013-02-26,California,Alameda,33.0,21.0,16.0,10.0
2013-02-26,California,Contra Costa,23.0,37.0,1.3333333333333333,5.666666666666667
2013-02-26,California,Fresno,30.0,28.0,0.0,7.0
2013-02-26,California,Humboldt,5.5,28.0,0.0,4.5
2013-02-26,California,Imperial,35.0,40.0,1.0,16.0
2013-02-26,California,Los Angeles,48.5,26.5,6.5,11.5
2013-02-26,California,Orange,43.0,27.0,1.0,6.0
2013-02-26,California,Riverside,33.0,41.0,1.0,10.0
2013-02-26,California,San Bernardino,42.0,45.0,0.5,5.0
2013-02-26,California,San Diego,39.0,9.0,0.0,7.0
2013-02-26,California,Santa Barbara,7.333333333333333,45.66666666666666,2.6666666666666665,3.0
2013-02-26,California,Santa Clara,30.0,32.5,0.0,7.5
2013-02-26,California,Solano,30.0,37.0,1.0,10.0
2013-02-27,California,Alameda,37.0,14.0,16.0,14.0
2013-02-27,California,Contra Costa,21.0,31.666666666666668,2.333333333333333,6.333333333333333
2013-02-27,California,Fresno,42.0,39.0,0.0,9.0
2013-02-27,California,Humboldt,8.5,24.5,0.0,4.5
2013-02-27,California,Imperial,38.0,43.0,0.0,6.0
2013-02-27,California,Los Angeles,58.5,32.0,5.0,11.5
2013-02-27,California,Orange,38.0,40.0,1.0,11.0
2013-02-27,California,Riverside,34.0,43.0,0.0,7.0
2013-02-27,California,San Bernardino,32.5,45.0,0.5,3.5
2013-02-27,California,Santa Barbara,9.0,45.66666666666666,2.333333333333333,3.333333333333333
