Year,Zip_Code,Number of Visits,Age-adjusted rate,Age_Group,County
2013,93223,40.0,55.9,0,TULARE
2013,93230,523.0,108.6,0,KINGS
2013,93234,12.0,35.8,0,FRESNO
2013,93235,26.0,82.7,0,TULARE
2013,93240,21.0,60.5,0,KERN
2013,93241,25.0,23.6,0,KERN
2013,93242,12.0,60.3,0,FRESNO
2013,93245,147.0,61.4,0,KINGS
2013,93247,45.0,39.2,0,TULARE
2013,93250,30.0,36.3,0,KERN
2013,93256,15.0,39.0,0,TULARE
2013,93257,214.0,40.1,0,TULARE
2013,93263,48.0,36.4,0,KERN
2013,93267,15.0,40.6,0,TULARE
2013,93268,31.0,22.6,0,KERN
2013,93270,18.0,40.9,0,TULARE
2013,93274,257.0,52.3,0,TULARE
2013,93277,144.0,39.7,0,TULARE
2013,93280,49.0,23.3,0,KERN
2013,93286,25.0,40.9,0,TULARE
2013,93291,187.0,49.5,0,TULARE
2013,93292,92.0,30.1,0,TULARE
2013,93301,125.0,151.8,0,KERN
2013,93304,312.0,86.7,0,KERN
2013,93305,257.0,97.9,0,KERN
2013,93306,216.0,47.4,0,KERN
2013,93307,387.0,69.5,0,KERN
2013,93308,249.0,62.8,0,KERN
2013,93309,221.0,48.1,0,KERN
2013,93311,70.0,22.9,0,KERN
2013,93312,68.0,17.4,0,KERN
2013,93313,103.0,34.2,0,KERN
2013,93314,21.0,13.8,0,KERN
2013,93401,46.0,24.1,0,SAN LUIS OBISPO
2013,93402,30.0,28.1,0,SAN LUIS OBISPO
2013,93405,36.0,16.5,0,SAN LUIS OBISPO
2013,93420,46.0,29.5,0,SAN LUIS OBISPO
2013,93422,57.0,25.6,0,SAN LUIS OBISPO
2013,93433,33.0,35.9,0,SAN LUIS OBISPO
2013,93436,197.0,47.7,0,SANTA BARBARA
2013,93442,20.0,21.6,0,SAN LUIS OBISPO
2013,93444,38.0,32.9,0,SAN LUIS OBISPO
2013,93445,17.0,31.0,0,SAN LUIS OBISPO
2013,93446,102.0,31.0,0,SAN LUIS OBISPO
2013,93454,110.0,39.9,0,SANTA BARBARA
2013,93455,85.0,29.5,0,SANTA BARBARA
2013,93458,107.0,28.3,0,SANTA BARBARA
2013,93463,15.0,24.7,0,SANTA BARBARA
2013,93465,25.0,48.1,0,SAN LUIS OBISPO
2013,93501,33.0,78.9,0,KERN
2013,93505,51.0,45.9,0,KERN
2013,93510,19.0,32.6,0,LOS ANGELES
2013,93514,33.0,34.3,0,INYO
2013,93534,340.0,118.4,0,LOS ANGELES
2013,93535,492.0,97.3,0,LOS ANGELES
2013,93536,192.0,35.2,0,LOS ANGELES
2013,93543,39.0,41.3,0,LOS ANGELES
2013,93546,28.0,36.4,0,MONO
2013,93550,404.0,79.4,0,LOS ANGELES
2013,93551,112.0,30.2,0,LOS ANGELES
2013,93552,123.0,46.4,0,LOS ANGELES
2013,93555,118.0,53.0,0,KERN
2013,93560,48.0,34.0,0,KERN
2013,93561,76.0,26.7,0,KERN
2013,93591,37.0,75.6,0,LOS ANGELES
2013,93602,12.0,36.5,0,FRESNO
2013,93610,46.0,25.7,0,MADERA
2013,93611,106.0,34.0,0,FRESNO
2013,93612,159.0,65.8,0,FRESNO
2013,93618,35.0,18.4,0,TULARE
2013,93619,30.0,13.5,0,FRESNO
2013,93620,79.0,115.9,0,MERCED
2013,93622,20.0,28.2,0,FRESNO
2013,93625,24.0,45.4,0,FRESNO
2013,93630,35.0,29.3,0,FRESNO
2013,93631,46.0,36.8,0,FRESNO
2013,93635,272.0,101.5,0,MERCED
2013,93636,17.0,17.9,0,MADERA
2013,93637,87.0,33.8,0,MADERA
2013,93638,157.0,47.2,0,MADERA
2013,93640,18.0,29.9,0,FRESNO
2013,93646,32.0,56.8,0,FRESNO
2013,93647,21.0,29.7,0,TULARE
2013,93648,51.0,53.3,0,FRESNO
2013,93650,39.0,164.7,0,FRESNO
2013,93654,84.0,41.7,0,FRESNO
2013,93656,14.0,32.7,0,FRESNO
2013,93657,80.0,31.8,0,FRESNO
2013,93662,120.0,57.9,0,FRESNO
2013,93667,14.0,69.3,0,FRESNO
2013,93701,96.0,129.5,0,FRESNO
2013,93702,263.0,89.5,0,FRESNO
2013,93703,224.0,108.7,0,FRESNO
2013,93704,128.0,64.4,0,FRESNO
2013,93705,197.0,75.9,0,FRESNO
2013,93706,231.0,86.3,0,FRESNO
2013,93710,123.0,52.7,0,FRESNO
2013,93711,70.0,25.3,0,FRESNO
2013,93720,77.0,22.0,0,FRESNO
2013,93721,32.0,61.6,0,FRESNO
2013,93722,282.0,53.4,0,FRESNO
2013,93723,20.0,28.4,0,FRESNO
2013,93725,93.0,53.4,0,FRESNO
2013,93726,226.0,82.2,0,FRESNO
2013,93727,206.0,40.5,0,FRESNO
2013,93728,99.0,79.9,0,FRESNO
2013,93901,190.0,94.0,0,MONTEREY
2013,93905,186.0,49.6,0,MONTEREY
2013,93906,207.0,51.7,0,MONTEREY
2013,93907,54.0,32.1,0,MONTEREY
2013,93908,15.0,13.3,0,MONTEREY
2013,93926,23.0,39.9,0,MONTEREY
2013,93927,27.0,25.2,0,MONTEREY
2013,93930,19.0,15.8,0,MONTEREY
2013,93933,55.0,30.7,0,MONTEREY
2013,93940,50.0,19.0,0,MONTEREY
2013,93950,29.0,24.7,0,MONTEREY
2013,93955,96.0,38.7,0,MONTEREY
2013,93960,29.0,14.4,0,MONTEREY
2013,94002,56.0,26.1,0,SAN MATEO
2013,94005,16.0,49.4,0,SAN MATEO
2013,94010,60.0,18.6,0,SAN MATEO
2013,94014,159.0,40.5,0,SAN MATEO
2013,94015,197.0,37.4,0,SAN MATEO
2013,94019,38.0,20.7,0,SAN MATEO
2013,94025,47.0,15.3,0,SAN MATEO
2013,94030,61.0,31.3,0,SAN MATEO
2013,94040,37.0,14.2,0,SANTA CLARA
2013,94043,30.0,13.6,0,SANTA CLARA
2013,94044,82.0,26.8,0,SAN MATEO
2013,94061,102.0,35.3,0,SAN MATEO
2013,94062,50.0,26.1,0,SAN MATEO
2013,94063,118.0,52.7,0,SAN MATEO
2013,94065,13.0,14.4,0,SAN MATEO
2013,94066,171.0,48.9,0,SAN MATEO
2013,94070,51.0,24.5,0,SAN MATEO
2013,94080,210.0,40.7,0,SAN MATEO
2013,94085,53.0,36.9,0,SANTA CLARA
2013,94086,36.0,9.6,0,SANTA CLARA
2013,94087,41.0,10.4,0,SANTA CLARA
2013,94089,55.0,34.0,0,SANTA CLARA
2013,94102,275.0,104.1,0,SAN FRANCISCO
2013,94103,192.0,77.6,0,SAN FRANCISCO
2013,94107,62.0,28.8,0,SAN FRANCISCO
2013,94108,21.0,14.4,0,SAN FRANCISCO
2013,94109,134.0,25.9,0,SAN FRANCISCO
2013,94110,217.0,37.0,0,SAN FRANCISCO
2013,94112,180.0,27.0,0,SAN FRANCISCO
2013,94114,52.0,20.4,0,SAN FRANCISCO
2013,94115,123.0,47.4,0,SAN FRANCISCO
2013,94116,63.0,16.3,0,SAN FRANCISCO
2013,94117,61.0,18.7,0,SAN FRANCISCO
2013,94118,47.0,14.6,0,SAN FRANCISCO
2013,94121,58.0,17.1,0,SAN FRANCISCO
2013,94122,64.0,13.6,0,SAN FRANCISCO
2013,94123,26.0,21.4,0,SAN FRANCISCO
2013,94124,278.0,108.0,0,SAN FRANCISCO
2013,94127,25.0,18.6,0,SAN FRANCISCO
2013,94130,24.0,107.6,0,SAN FRANCISCO
2013,94131,54.0,24.1,0,SAN FRANCISCO
2013,94132,60.0,24.1,0,SAN FRANCISCO
2013,94133,63.0,22.7,0,SAN FRANCISCO
2013,94134,125.0,35.1,0,SAN FRANCISCO
2013,94301,13.0,8.3,0,SANTA CLARA
2013,94303,141.0,41.6,0,SANTA CLARA
2013,94306,18.0,8.2,0,SANTA CLARA
2013,94401,135.0,48.7,0,SAN MATEO
2013,94402,60.0,31.7,0,SAN MATEO
2013,94403,97.0,30.7,0,SAN MATEO
2013,94404,45.0,17.2,0,SAN MATEO
2013,94501,204.0,42.7,0,ALAMEDA
2013,94502,12.0,13.8,0,ALAMEDA
2013,94503,67.0,46.2,0,NAPA
2013,94505,28.0,31.9,0,CONTRA COSTA
2013,94506,18.0,10.3,0,CONTRA COSTA
2013,94507,14.0,9.0,0,CONTRA COSTA
2013,94509,639.0,137.0,0,CONTRA COSTA
2013,94510,80.0,39.8,0,SOLANO
2013,94511,16.0,82.2,0,CONTRA COSTA
2013,94513,130.0,32.1,0,CONTRA COSTA
2013,94517,19.0,22.1,0,CONTRA COSTA
2013,94518,73.0,33.9,0,CONTRA COSTA
2013,94519,69.0,45.2,0,CONTRA COSTA
2013,94520,277.0,98.9,0,CONTRA COSTA
2013,94521,142.0,43.6,0,CONTRA COSTA
2013,94523,96.0,35.0,0,CONTRA COSTA
2013,94525,12.0,41.0,0,CONTRA COSTA
2013,94526,45.0,19.6,0,CONTRA COSTA
2013,94530,68.0,34.0,0,CONTRA COSTA
2013,94531,222.0,78.0,0,CONTRA COSTA
2013,94533,456.0,86.1,0,SOLANO
2013,94534,89.0,31.6,0,SOLANO
2013,94536,196.0,36.5,0,ALAMEDA
2013,94538,179.0,40.1,0,ALAMEDA
2013,94539,33.0,9.7,0,ALAMEDA
2013,94541,414.0,88.7,0,ALAMEDA
2013,94542,30.0,26.4,0,ALAMEDA
2013,94544,407.0,77.2,0,ALAMEDA
2013,94545,209.0,87.5,0,ALAMEDA
2013,94546,176.0,55.9,0,ALAMEDA
2013,94547,88.0,49.4,0,CONTRA COSTA
2013,94549,34.0,18.1,0,CONTRA COSTA
2013,94550,80.0,22.7,0,ALAMEDA
2013,94551,78.0,33.2,0,ALAMEDA
2013,94552,22.0,22.6,0,ALAMEDA
2013,94553,210.0,61.8,0,CONTRA COSTA
2013,94555,64.0,26.9,0,ALAMEDA
2013,94556,14.0,11.0,0,CONTRA COSTA
2013,94558,190.0,35.1,0,NAPA
2013,94559,90.0,43.4,0,NAPA
2013,94560,145.0,45.4,0,ALAMEDA
2013,94561,164.0,60.2,0,CONTRA COSTA
2013,94563,23.0,17.0,0,CONTRA COSTA
2013,94564,58.0,37.9,0,CONTRA COSTA
2013,94565,708.0,110.8,0,CONTRA COSTA
2013,94566,59.0,20.1,0,ALAMEDA
2013,94568,76.0,21.7,0,ALAMEDA
2013,94571,31.0,56.5,0,SOLANO
2013,94572,61.0,86.8,0,CONTRA COSTA
2013,94574,18.0,22.1,0,NAPA
2013,94577,209.0,57.3,0,ALAMEDA
2013,94578,237.0,78.0,0,ALAMEDA
2013,94579,70.0,42.7,0,ALAMEDA
2013,94580,120.0,52.3,0,ALAMEDA
2013,94582,44.0,16.4,0,CONTRA COSTA
2013,94583,76.0,30.2,0,CONTRA COSTA
2013,94585,153.0,77.7,0,SOLANO
2013,94587,273.0,50.4,0,ALAMEDA
2013,94588,38.0,17.9,0,ALAMEDA
2013,94589,250.0,114.2,0,SOLANO
2013,94590,408.0,150.7,0,SOLANO
2013,94591,273.0,64.7,0,SOLANO
2013,94595,38.0,18.7,0,CONTRA COSTA
2013,94596,47.0,25.7,0,CONTRA COSTA
2013,94597,41.0,21.0,0,CONTRA COSTA
2013,94598,36.0,16.2,0,CONTRA COSTA
2013,94601,359.0,91.2,0,ALAMEDA
2013,94602,153.0,66.7,0,ALAMEDA
2013,94603,369.0,168.2,0,ALAMEDA
2013,94605,420.0,143.6,0,ALAMEDA
2013,94606,221.0,77.3,0,ALAMEDA
2013,94607,290.0,137.0,0,ALAMEDA
2013,94608,239.0,100.2,0,ALAMEDA
2013,94609,146.0,82.2,0,ALAMEDA
2013,94610,76.0,29.8,0,ALAMEDA
2013,94611,66.0,23.1,0,ALAMEDA
2013,94612,138.0,100.7,0,ALAMEDA
2013,94618,17.0,12.2,0,ALAMEDA
2013,94619,119.0,69.1,0,ALAMEDA
2013,94621,331.0,160.2,0,ALAMEDA
2013,94702,82.0,59.4,0,ALAMEDA
2013,94703,122.0,70.8,0,ALAMEDA
2013,94704,36.0,33.9,0,ALAMEDA
2013,94705,27.0,28.0,0,ALAMEDA
2013,94706,29.0,19.3,0,ALAMEDA
2013,94707,20.0,19.7,0,ALAMEDA
2013,94708,12.0,10.2,0,ALAMEDA
2013,94709,12.0,18.5,0,ALAMEDA
2013,94710,38.0,62.3,0,ALAMEDA
2013,94801,305.0,138.0,0,CONTRA COSTA
2013,94803,83.0,42.5,0,CONTRA COSTA
2013,94804,340.0,116.7,0,CONTRA COSTA
2013,94805,49.0,40.8,0,CONTRA COSTA
2013,94806,357.0,80.0,0,CONTRA COSTA
2013,94901,93.0,27.7,0,MARIN
2013,94903,65.0,25.9,0,MARIN
2013,94904,20.0,18.5,0,MARIN
2013,94925,12.0,25.8,0,MARIN
2013,94928,125.0,37.4,0,SONOMA
2013,94930,19.0,25.5,0,MARIN
2013,94931,23.0,33.2,0,SONOMA
2013,94941,44.0,16.9,0,MARIN
2013,94945,50.0,35.4,0,MARIN
2013,94947,57.0,30.5,0,MARIN
2013,94949,52.0,38.0,0,MARIN
2013,94952,67.0,26.8,0,SONOMA
2013,94954,99.0,35.3,0,SONOMA
2013,94960,14.0,12.3,0,MARIN
2013,94965,21.0,24.3,0,MARIN
2013,95003,30.0,18.5,0,SANTA CRUZ
2013,95006,13.0,17.4,0,SANTA CRUZ
2013,95008,84.0,22.0,0,SANTA CLARA
2013,95010,33.0,45.9,0,SANTA CRUZ
2013,95012,37.0,59.7,0,MONTEREY
2013,95014,41.0,8.4,0,SANTA CLARA
2013,95019,17.0,48.4,0,SANTA CRUZ
2013,95020,194.0,45.3,0,SANTA CLARA
2013,95023,163.0,46.8,0,SAN BENITO
2013,95030,13.0,11.8,0,SANTA CLARA
2013,95032,36.0,17.9,0,SANTA CLARA
2013,95033,16.0,17.8,0,SANTA CRUZ
2013,95035,94.0,18.0,0,SANTA CLARA
2013,95037,84.0,25.1,0,SANTA CLARA
2013,95046,18.0,44.6,0,SANTA CLARA
2013,95050,64.0,21.1,0,SANTA CLARA
2013,95051,66.0,14.9,0,SANTA CLARA
2013,95054,32.0,19.2,0,SANTA CLARA
2013,95060,99.0,30.8,0,SANTA CRUZ
2013,95062,72.0,25.4,0,SANTA CRUZ
2013,95065,21.0,30.8,0,SANTA CRUZ
2013,95066,25.0,23.7,0,SANTA CRUZ
2013,95070,24.0,10.3,0,SANTA CLARA
2013,95073,26.0,30.8,0,SANTA CRUZ
2013,95076,230.0,39.2,0,SANTA CRUZ
2013,95110,38.0,24.8,0,SANTA CLARA
2013,95111,183.0,43.8,0,SANTA CLARA
2013,95112,232.0,54.0,0,SANTA CLARA
2013,95116,208.0,55.2,0,SANTA CLARA
2013,95117,66.0,29.8,0,SANTA CLARA
2013,95118,81.0,34.2,0,SANTA CLARA
2013,95119,25.0,31.5,0,SANTA CLARA
2013,95120,33.0,16.9,0,SANTA CLARA
2013,95121,91.0,32.0,0,SANTA CLARA
2013,95122,198.0,49.5,0,SANTA CLARA
2013,95123,200.0,41.5,0,SANTA CLARA
2013,95124,74.0,20.4,0,SANTA CLARA
2013,95125,135.0,32.7,0,SANTA CLARA
2013,95126,101.0,39.7,0,SANTA CLARA
2013,95127,182.0,41.4,0,SANTA CLARA
2013,95128,117.0,46.0,0,SANTA CLARA
2013,95129,43.0,15.1,0,SANTA CLARA
2013,95130,29.0,26.3,0,SANTA CLARA
2013,95131,62.0,27.0,0,SANTA CLARA
2013,95132,61.0,19.9,0,SANTA CLARA
2013,95133,53.0,26.0,0,SANTA CLARA
2013,95134,22.0,16.5,0,SANTA CLARA
2013,95135,21.0,15.8,0,SANTA CLARA
2013,95136,85.0,26.0,0,SANTA CLARA
2013,95138,26.0,17.7,0,SANTA CLARA
2013,95139,16.0,35.9,0,SANTA CLARA
2013,95148,97.0,31.0,0,SANTA CLARA
2013,95202,110.0,248.0,0,SAN JOAQUIN
2013,95203,123.0,99.7,0,SAN JOAQUIN
2013,95204,137.0,62.1,0,SAN JOAQUIN
2013,95205,227.0,90.7,0,SAN JOAQUIN
2013,95206,306.0,68.7,0,SAN JOAQUIN
2013,95207,249.0,70.7,0,SAN JOAQUIN
2013,95209,142.0,48.9,0,SAN JOAQUIN
2013,95210,210.0,80.8,0,SAN JOAQUIN
2013,95212,59.0,30.6,0,SAN JOAQUIN
2013,95215,79.0,50.3,0,SAN JOAQUIN
2013,95219,68.0,33.0,0,SAN JOAQUIN
2013,95231,18.0,62.2,0,SAN JOAQUIN
2013,95240,121.0,35.5,0,SAN JOAQUIN
2013,95242,34.0,18.8,0,SAN JOAQUIN
2013,95249,35.0,134.3,0,CALAVERAS
2013,95252,55.0,44.2,0,CALAVERAS
2013,95258,13.0,43.8,0,SAN JOAQUIN
2013,95301,123.0,47.0,0,MERCED
2013,95304,54.0,43.1,0,SAN JOAQUIN
2013,95307,99.0,34.8,0,STANISLAUS
2013,95315,25.0,28.3,0,MERCED
2013,95316,17.0,38.2,0,STANISLAUS
2013,95320,26.0,28.5,0,SAN JOAQUIN
2013,95322,29.0,42.6,0,MERCED
2013,95326,21.0,29.7,0,STANISLAUS
2013,95327,36.0,38.2,0,TUOLUMNE
2013,95328,12.0,40.9,0,STANISLAUS
2013,95330,82.0,65.9,0,SAN JOAQUIN
2013,95334,33.0,30.0,0,MERCED
2013,95336,279.0,85.9,0,SAN JOAQUIN
2013,95337,123.0,52.5,0,SAN JOAQUIN
2013,95338,38.0,55.4,0,MARIPOSA
2013,95340,297.0,120.4,0,MERCED
2013,95341,138.0,68.9,0,MERCED
2013,95348,137.0,64.8,0,MERCED
2013,95350,290.0,77.0,0,STANISLAUS
2013,95351,270.0,84.1,0,STANISLAUS
2013,95354,141.0,72.6,0,STANISLAUS
2013,95355,238.0,55.2,0,STANISLAUS
2013,95356,101.0,39.6,0,STANISLAUS
2013,95357,38.0,39.4,0,STANISLAUS
2013,95358,122.0,55.8,0,STANISLAUS
2013,95360,17.0,23.0,0,STANISLAUS
2013,95361,107.0,47.1,0,STANISLAUS
2013,95363,43.0,24.2,0,STANISLAUS
2013,95365,17.0,100.1,0,MERCED
2013,95366,53.0,43.8,0,SAN JOAQUIN
2013,95367,78.0,46.9,0,STANISLAUS
2013,95368,38.0,41.3,0,STANISLAUS
2013,95370,106.0,56.9,0,TUOLUMNE
2013,95376,346.0,96.0,0,SAN JOAQUIN
2013,95377,75.0,42.1,0,SAN JOAQUIN
2013,95380,167.0,56.7,0,STANISLAUS
2013,95382,81.0,28.1,0,STANISLAUS
2013,95383,12.0,35.8,0,TUOLUMNE
2013,95386,28.0,44.9,0,STANISLAUS
2013,95388,40.0,48.7,0,MERCED
2013,95391,24.0,37.9,0,SAN JOAQUIN
2013,95401,150.0,54.0,0,SONOMA
2013,95403,157.0,44.5,0,SONOMA
2013,95404,157.0,44.6,0,SONOMA
2013,95405,47.0,27.4,0,SONOMA
2013,95407,163.0,58.1,0,SONOMA
2013,95409,53.0,30.6,0,SONOMA
2013,95422,138.0,111.3,0,LAKE
2013,95423,19.0,78.1,0,LAKE
2013,95425,21.0,19.8,0,SONOMA
2013,95436,27.0,73.0,0,SONOMA
2013,95437,63.0,62.6,0,MENDOCINO
2013,95446,14.0,25.5,0,SONOMA
2013,95448,41.0,33.5,0,SONOMA
2013,95451,29.0,34.9,0,LAKE
2013,95453,42.0,44.4,0,LAKE
2013,95457,30.0,173.5,0,LAKE
2013,95458,24.0,100.2,0,LAKE
2013,95464,12.0,73.9,0,LAKE
2013,95470,19.0,50.4,0,MENDOCINO
2013,95472,70.0,29.0,0,SONOMA
2013,95476,44.0,14.4,0,SONOMA
2013,95482,148.0,63.9,0,MENDOCINO
2013,95490,64.0,67.0,0,MENDOCINO
2013,95492,66.0,33.7,0,SONOMA
2013,95501,167.0,87.4,0,HUMBOLDT
2013,95503,110.0,57.2,0,HUMBOLDT
2013,95519,88.0,64.4,0,HUMBOLDT
2013,95521,76.0,40.5,0,HUMBOLDT
2013,95531,84.0,43.4,0,DEL NORTE
2013,95540,102.0,97.7,0,HUMBOLDT
2013,95542,14.0,41.6,0,HUMBOLDT
2013,95562,28.0,107.6,0,HUMBOLDT
2013,95570,12.0,68.0,0,HUMBOLDT
2013,95602,46.0,35.1,0,PLACER
2013,95603,73.0,32.7,0,PLACER
2013,95605,69.0,65.0,0,YOLO
2013,95608,349.0,75.2,0,SACRAMENTO
2013,95610,146.0,42.6,0,SACRAMENTO
2013,95616,48.0,12.9,0,YOLO
2013,95618,40.0,18.7,0,YOLO
2013,95619,26.0,140.1,0,EL DORADO
2013,95620,46.0,31.6,0,SOLANO
2013,95621,141.0,43.9,0,SACRAMENTO
2013,95623,12.0,39.1,0,EL DORADO
2013,95624,165.0,37.9,0,SACRAMENTO
2013,95626,21.0,46.3,0,SACRAMENTO
2013,95628,75.0,24.2,0,SACRAMENTO
2013,95630,86.0,16.5,0,SACRAMENTO
2013,95631,12.0,19.8,0,PLACER
2013,95632,62.0,27.0,0,SACRAMENTO
2013,95640,35.0,36.0,0,AMADOR
2013,95642,73.0,158.6,0,AMADOR
2013,95648,107.0,29.3,0,PLACER
2013,95650,22.0,20.9,0,PLACER
2013,95655,13.0,54.2,0,SACRAMENTO
2013,95658,15.0,30.0,0,PLACER
2013,95660,239.0,102.9,0,SACRAMENTO
2013,95661,110.0,48.4,0,PLACER
2013,95662,86.0,34.1,0,SACRAMENTO
2013,95665,21.0,67.3,0,AMADOR
2013,95666,31.0,80.0,0,AMADOR
2013,95667,123.0,44.9,0,EL DORADO
2013,95669,12.0,47.8,0,AMADOR
2013,95670,179.0,45.2,0,SACRAMENTO
2013,95673,51.0,46.4,0,SACRAMENTO
2013,95677,78.0,42.8,0,PLACER
2013,95678,125.0,39.2,0,PLACER
2013,95682,50.0,26.1,0,EL DORADO
2013,95685,23.0,79.7,0,AMADOR
2013,95687,244.0,46.9,0,SOLANO
2013,95688,137.0,52.9,0,SOLANO
2013,95691,115.0,44.3,0,YOLO
2013,95693,12.0,24.2,0,SACRAMENTO
2013,95694,15.0,24.5,0,YOLO
2013,95695,114.0,39.1,0,YOLO
2013,95713,20.0,26.1,0,PLACER
2013,95726,38.0,56.2,0,EL DORADO
2013,95742,15.0,26.3,0,SACRAMENTO
2013,95746,22.0,13.4,0,PLACER
2013,95747,118.0,28.5,0,PLACER
2013,95757,124.0,45.5,0,SACRAMENTO
2013,95758,162.0,37.8,0,SACRAMENTO
2013,95762,35.0,14.9,0,EL DORADO
2013,95765,38.0,14.7,0,PLACER
2013,95776,66.0,45.5,0,YOLO
2013,95811,47.0,80.3,0,SACRAMENTO
2013,95814,64.0,78.8,0,SACRAMENTO
2013,95815,258.0,139.6,0,SACRAMENTO
2013,95816,61.0,49.5,0,SACRAMENTO
2013,95817,95.0,88.3,0,SACRAMENTO
2013,95818,71.0,42.7,0,SACRAMENTO
2013,95819,33.0,26.7,0,SACRAMENTO
2013,95820,242.0,92.9,0,SACRAMENTO
2013,95821,252.0,94.2,0,SACRAMENTO
2013,95822,271.0,88.0,0,SACRAMENTO
2013,95823,598.0,115.6,0,SACRAMENTO
2013,95824,248.0,116.3,0,SACRAMENTO
2013,95825,251.0,107.7,0,SACRAMENTO
2013,95826,117.0,40.9,0,SACRAMENTO
2013,95827,84.0,52.9,0,SACRAMENTO
2013,95828,327.0,76.3,0,SACRAMENTO
2013,95829,77.0,46.5,0,SACRAMENTO
2013,95831,103.0,30.7,0,SACRAMENTO
2013,95832,94.0,109.1,0,SACRAMENTO
2013,95833,174.0,63.2,0,SACRAMENTO
2013,95834,100.0,56.2,0,SACRAMENTO
2013,95835,85.0,33.0,0,SACRAMENTO
2013,95838,258.0,100.3,0,SACRAMENTO
2013,95841,133.0,91.5,0,SACRAMENTO
2013,95842,222.0,97.9,0,SACRAMENTO
2013,95843,163.0,53.8,0,SACRAMENTO
2013,95864,60.0,35.4,0,SACRAMENTO
2013,95901,134.0,56.6,0,YUBA
2013,95926,108.0,38.4,0,BUTTE
2013,95928,100.0,32.7,0,BUTTE
2013,95932,22.0,42.6,0,COLUSA
2013,95945,132.0,77.6,0,NEVADA
2013,95946,30.0,44.1,0,NEVADA
2013,95948,42.0,54.2,0,BUTTE
2013,95949,41.0,24.2,0,NEVADA
2013,95953,23.0,27.9,0,SUTTER
2013,95954,60.0,71.5,0,BUTTE
2013,95959,35.0,27.8,0,NEVADA
2013,95961,88.0,51.1,0,YUBA
2013,95963,41.0,34.8,0,GLENN
2013,95965,71.0,50.5,0,BUTTE
2013,95966,107.0,50.6,0,BUTTE
2013,95969,77.0,38.1,0,BUTTE
2013,95971,21.0,47.3,0,PLUMAS
2013,95973,83.0,32.8,0,BUTTE
2013,95988,37.0,62.2,0,GLENN
2013,95991,111.0,38.8,0,SUTTER
2013,95993,61.0,21.6,0,SUTTER
2013,96001,159.0,61.0,0,SHASTA
2013,96002,117.0,49.0,0,SHASTA
2013,96003,136.0,38.6,0,SHASTA
2013,96007,84.0,49.3,0,SHASTA
2013,96019,28.0,35.5,0,SHASTA
2013,96021,52.0,46.4,0,TEHAMA
2013,96022,20.0,18.2,0,SHASTA
2013,96035,20.0,80.1,0,TEHAMA
2013,96055,15.0,49.8,0,TEHAMA
2013,96064,14.0,36.3,0,SISKIYOU
2013,96067,31.0,57.9,0,SISKIYOU
2013,96080,123.0,62.3,0,TEHAMA
2013,96093,18.0,67.7,0,TRINITY
2013,96094,16.0,32.9,0,SISKIYOU
2013,96097,45.0,72.2,0,SISKIYOU
2013,96101,26.0,70.0,0,MODOC
2013,96122,19.0,57.9,0,PLUMAS
2013,96130,50.0,25.6,0,LASSEN
2013,96150,48.0,18.8,0,EL DORADO
2013,96161,12.0,6.7,0,NEVADA
2014,90001,222.0,70.4,0,LOS ANGELES
2014,90002,231.0,74.6,0,LOS ANGELES
2014,90003,342.0,81.8,0,LOS ANGELES
2014,90004,108.0,23.3,0,LOS ANGELES
2014,90005,80.0,26.5,0,LOS ANGELES
2014,90006,165.0,36.0,0,LOS ANGELES
2014,90007,100.0,42.8,0,LOS ANGELES
2014,90008,194.0,77.5,0,LOS ANGELES
2014,90011,319.0,51.7,0,LOS ANGELES
2014,90012,52.0,18.4,0,LOS ANGELES
2014,90013,122.0,87.4,0,LOS ANGELES
2014,90014,65.0,82.0,0,LOS ANGELES
2014,90015,81.0,49.4,0,LOS ANGELES
2014,90016,230.0,62.7,0,LOS ANGELES
2014,90017,119.0,71.6,0,LOS ANGELES
2014,90018,236.0,60.3,0,LOS ANGELES
2014,90019,188.0,36.2,0,LOS ANGELES
2014,90020,54.0,17.7,0,LOS ANGELES
2014,90021,30.0,89.8,0,LOS ANGELES
2014,90022,226.0,48.5,0,LOS ANGELES
2014,90023,171.0,54.5,0,LOS ANGELES
2014,90024,38.0,10.2,0,LOS ANGELES
2014,90025,56.0,15.3,0,LOS ANGELES
2014,90026,109.0,19.1,0,LOS ANGELES
2014,90027,88.0,21.2,0,LOS ANGELES
2014,90028,92.0,37.3,0,LOS ANGELES
2014,90029,110.0,36.2,0,LOS ANGELES
2014,90031,88.0,29.3,0,LOS ANGELES
2014,90032,154.0,46.0,0,LOS ANGELES
2014,90033,246.0,73.1,0,LOS ANGELES
2014,90034,104.0,23.8,0,LOS ANGELES
2014,90035,80.0,31.9,0,LOS ANGELES
2014,90036,61.0,20.1,0,LOS ANGELES
2014,90037,319.0,75.8,0,LOS ANGELES
2014,90038,62.0,25.9,0,LOS ANGELES
2014,90039,85.0,38.6,0,LOS ANGELES
2014,90040,20.0,27.2,0,LOS ANGELES
2014,90041,73.0,30.2,0,LOS ANGELES
2014,90042,158.0,34.3,0,LOS ANGELES
2014,90043,301.0,88.0,0,LOS ANGELES
2014,90044,572.0,91.4,0,LOS ANGELES
2014,90045,57.0,18.5,0,LOS ANGELES
2014,90046,43.0,10.8,0,LOS ANGELES
